,Moneyness,TTM,D_BS
0,0.6958119030124909,0.8,0.553272947719841
1,0.47024246877296105,0.8142857142857144,0.3112970487950518
2,0.4650991917707568,0.5523809523809524,0.2680009154632538
3,0.6811168258633358,0.13333333333333336,0.43799622017558903
4,0.20940484937545922,0.4,0.006643883077259195
5,0.5576781778104335,0.7523809523809525,0.39714215458086854
6,0.8912564290962527,0.4571428571428572,0.7463606069236378
7,0.32916972814107276,0.5285714285714286,0.09161249360038909
8,0.5606171932402645,0.48571428571428577,0.3457443187812479
9,0.3776634827332844,0.719047619047619,0.205097087444666
10,0.8060249816311535,0.5619047619047619,0.6483608740686774
11,0.7523879500367376,0.6190476190476191,0.5992549356660803
12,0.3100661278471712,0.8476190476190477,0.17754120652608532
13,0.7075679647318148,0.05238095238095239,0.44760288380413144
14,0.9426891991182953,0.047619047619047644,0.9001193719932349
15,0.3747244673034533,0.7000000000000001,0.20511276691167016
16,0.908155767817781,0.02857142857142858,0.9043490763284743
17,0.7252020573108009,0.5523809523809524,0.5703478154730032
18,0.5951506245407788,0.2666666666666667,0.3107337870649733
19,0.6377663482733285,0.6333333333333334,0.47648300506488567
20,0.6355620867009552,0.6285714285714286,0.47283049553224304
21,0.7332843497428362,0.09523809523809526,0.5301991550623576
22,0.7443056576047024,0.4571428571428572,0.5878801743837894
23,0.8626010286554004,0.6666666666666667,0.6960935392476567
24,0.6891991182953711,0.1666666666666667,0.4459022611752169
25,0.3769287288758266,0.9904761904761906,0.2849027117145276
26,0.47685525349008084,0.36190476190476195,0.1850120884555836
27,0.3967670830271859,0.8952380952380953,0.24018713941129435
28,0.659808963997061,0.09523809523809526,0.33479138630189226
29,0.7590007347538574,0.33333333333333337,0.5944264606676456
30,0.38354151359294636,0.9333333333333335,0.24059057938755588
31,0.5753122703894196,0.047619047619047644,0.086806047110594
32,0.39897134459955913,0.580952380952381,0.19846228017825218
33,0.8545187362233652,0.08571428571428572,0.7914936208257147
34,0.7472446730345335,0.780952380952381,0.6000700895025105
35,0.6847905951506246,0.7904761904761906,0.540978909406392
36,0.6193975018368847,0.580952380952381,0.45150627351361033
37,0.8346803820720059,0.02857142857142858,0.8606732343996902
38,0.4298310066127847,0.8333333333333334,0.27955712223619555
39,0.6377663482733285,0.5142857142857143,0.44980316023237304
40,0.4650991917707568,0.9857142857142859,0.35665999266871207
41,0.6142542248346804,0.7571428571428572,0.46090549594392427
42,0.2828802351212344,0.919047619047619,0.15424817226651086
43,0.6282145481263777,0.21904761904761907,0.3581410907905097
44,0.3813372520205731,0.1523809523809524,0.028423537575405257
45,0.5216752387950037,0.8285714285714286,0.3750689262732115
46,0.29831006612784716,0.45238095238095244,0.03892390906125886
47,0.9279941219691403,0.48571428571428577,0.760465776009541
48,0.29390154298310067,1.0000000000000002,0.24126320349581995
49,0.29390154298310067,0.5666666666666667,0.15894864579794818
50,0.9889786921381337,0.4476190476190477,0.8272835547998383
51,0.15650257163850112,0.9904761904761906,0.11466873526531335
52,0.0,0.5666666666666667,0.00926199390709187
53,0.6340925789860397,0.5190476190476191,0.447803497198373
54,0.7325495958853784,0.1285714285714286,0.5326755413552514
55,0.665686994856723,0.4571428571428572,0.4791879068042338
56,0.6877296105804556,0.02857142857142858,0.3367321593904934
57,0.3232916972814107,0.8952380952380953,0.1707081024223523
58,0.4834680382072006,0.9666666666666667,0.3599214589057023
59,0.668626010286554,0.5476190476190477,0.5002476224166551
60,0.43644379132990446,0.6857142857142857,0.26010264020658286
61,0.5767817781043351,0.919047619047619,0.4464092433028073
62,0.8559882439382807,0.19523809523809524,0.7263263937390627
63,0.23659074210139608,0.8476190476190477,0.11997152556563426
64,0.4650991917707568,0.33333333333333337,0.14217675844640318
65,0.47685525349008084,0.9142857142857143,0.3322393718789414
66,0.33651726671565024,0.5333333333333333,0.09811855405387221
67,0.5187362233651727,0.6904761904761905,0.35177954257656546
68,0.46583394562821456,0.42380952380952386,0.18061779324065075
69,0.6105804555473916,0.49523809523809526,0.41426786254335085
70,0.5099191770756797,0.2523809523809524,0.1850847352019078
71,0.6855253490080823,0.7666666666666667,0.538456974316256
72,0.3100661278471712,0.9333333333333335,0.173275313197571
73,0.8420279206465834,0.4476190476190477,0.7052967182879912
74,0.2556943423952976,0.9619047619047619,0.14029034338230773
75,0.6377663482733285,0.9476190476190477,0.5113710965741113
76,0.5437178545187362,0.8142857142857144,0.39304586934386976
77,0.461425422483468,0.15714285714285717,0.0783178136822798
78,0.9647318148420279,0.4571428571428572,0.8040079289922137
79,0.5767817781043351,0.08095238095238097,0.13801398182358277
80,0.4570168993387215,0.6142857142857143,0.2605111670328266
81,0.4298310066127847,0.4,0.13627842042398794
82,0.807494489346069,0.5238095238095238,0.6613627059374763
83,0.5312270389419544,0.7285714285714286,0.36940109600148974
84,0.6355620867009552,0.7142857142857143,0.4855422289709627
85,0.6825863335782513,0.22857142857142862,0.4557061738043869
86,0.3012490815576782,0.8285714285714286,0.1546951730881606
87,0.31741366642174873,0.7904761904761906,0.1566100897455043
88,0.6891991182953711,0.6,0.5314628972528704
89,0.6517266715650257,0.11904761904761907,0.3356158781803647
90,0.3438648052902278,0.8238095238095239,0.18751975533955542
91,0.5922116091109478,0.2571428571428571,0.31681297321319635
92,0.8927259368111682,0.1,0.8272729915614152
93,0.6223365172667157,0.3285714285714286,0.36012696546879314
94,0.7428361498897869,0.1904761904761905,0.5600754175616701
95,0.9279941219691403,0.05238095238095239,0.8696251230509009
96,0.3923585598824394,0.42380952380952386,0.11766105545366995
97,0.4650991917707568,0.7666666666666667,0.29129782334548854
98,0.565025716385011,0.9571428571428572,0.4343512848809628
99,0.8809698750918442,0.5238095238095238,0.7309150621162268
100,0.7905951506245408,0.30000000000000004,0.633371846572744
101,0.23291697281410728,0.8523809523809525,0.10624170616312795
102,0.6928728875826597,0.12380952380952384,0.44048083900473217
103,0.4548126377663483,0.5857142857142857,0.26309664041555386
104,0.4481998530492285,0.3857142857142858,0.1563332682659028
105,0.7545922116091109,0.13333333333333336,0.5706273038765206
106,0.39162380602498165,0.5523809523809524,0.18856419499458701
107,0.9044819985304923,0.05714285714285716,0.8365416914057137
108,0.3232916972814107,0.46190476190476193,0.057388581484408806
109,0.38354151359294636,0.41428571428571426,0.11112212796477203
110,0.3967670830271859,0.38095238095238104,0.10102085168684222
111,0.6906686260102866,0.38095238095238104,0.5036767392600019
112,0.9647318148420279,0.023809523809523822,0.9511695458067096
113,0.6047024246877296,0.2952380952380953,0.32817466972377896
114,0.3299044819985305,0.7952380952380953,0.1695850238749318
115,0.35635562086700956,0.4,0.08201467728247899
116,0.6958119030124909,0.5952380952380952,0.538566515142227
117,0.30345334313005146,0.5571428571428572,0.130780298348637
118,0.7252020573108009,0.11904761904761907,0.5153974041648941
119,0.5951506245407788,0.7000000000000001,0.4439153636864558
120,0.9559147685525349,0.4666666666666667,0.7942169788537045
121,0.6811168258633358,0.5666666666666667,0.518085222793072
122,0.6091109478324761,0.661904761904762,0.4510775440042391
123,0.3012490815576782,0.3952380952380953,0.04147602032477623
124,0.6840558412931668,0.4904761904761905,0.5132310578421065
125,0.1160911094783248,0.5333333333333333,0.0013843054315255815
126,0.3357825128581925,0.9523809523809524,0.19766329545213998
127,0.7523879500367376,0.29047619047619055,0.5770484558270057
128,0.3769287288758266,0.5571428571428572,0.1952926003006745
129,0.7891256429096253,0.6666666666666667,0.6357626943549093
130,0.8295371050698016,0.24761904761904766,0.6792476754961665
131,0.6157237325495959,0.6,0.44566161780792773
132,0.5606171932402645,0.05238095238095239,0.089339190680231
133,0.7663482733284349,0.14761904761904765,0.5890513728998977
134,0.36737692872887584,1.0000000000000002,0.30356082588951633
135,0.5341660543717854,0.5666666666666667,0.343511844496787
136,0.6436443791329904,0.30000000000000004,0.3951107267529579
137,0.7825128581925055,0.261904761904762,0.6184135741173986
138,0.6223365172667157,0.3666666666666667,0.39796143121400085
139,0.6972814107274063,0.36190476190476195,0.509454555389062
140,0.46877296105804556,0.6,0.2656052158598968
141,0.3798677443056576,0.4190476190476191,0.10297231314493543
142,0.33651726671565024,0.9809523809523811,0.21851652195055413
143,0.6789125642909625,0.7238095238095239,0.5280609284110332
144,0.1160911094783248,0.9809523809523811,0.06572711898263539
145,0.009551800146950784,0.9904761904761906,0.04460477363799396
146,0.8295371050698016,0.22857142857142862,0.6814854074617213
147,0.6722997795738428,0.1,0.3738676527766733
148,0.4761204996326231,0.9619047619047619,0.34513559312543485
149,0.24540778839088906,0.42380952380952386,0.0218434865767256
150,0.5033063923585599,0.919047619047619,0.3678584181603561
151,0.3798677443056576,0.8523809523809525,0.23049980432656272
152,0.5349008082292432,0.15714285714285717,0.1687574037197323
153,0.9662013225569434,0.5333333333333333,0.7947308671282118
154,0.5701689933872153,0.7333333333333334,0.41007205567067767
155,0.7303453343130051,0.6857142857142857,0.5804162649750796
156,0.6091109478324761,0.680952380952381,0.45415011020315016
157,0.9559147685525349,0.03333333333333334,0.9380903241800201
158,0.6671565025716385,0.5,0.48994842034222835
159,0.7692872887582659,0.5952380952380952,0.6146962956553027
160,0.1160911094783248,0.9666666666666667,0.06190942229355278
161,0.9816311535635562,0.02857142857142858,0.9622399284836984
162,0.7759000734753857,0.6571428571428571,0.6228756196455176
163,0.8692138133725202,0.047619047619047644,0.8173228659982631
164,0.908155767817781,0.46190476190476193,0.7598701401516502
165,0.6906686260102866,0.8142857142857144,0.5506499241354265
166,0.319617927994122,0.4904761904761905,0.06845248019582667
167,0.4481998530492285,0.8285714285714286,0.2959454665395593
168,0.5033063923585599,0.08095238095238097,0.03893297290304543
169,0.795738427626745,0.047619047619047644,0.7219687042582695
170,0.2601028655400441,0.9952380952380954,0.1853309833529956
171,0.5863335782512858,0.5285714285714286,0.3875312615221912
172,0.7428361498897869,0.6238095238095238,0.5905859498644286
173,0.33651726671565024,0.9666666666666667,0.21489153581262835
174,0.5495958853783982,0.9619047619047619,0.4222087052135311
175,0.38354151359294636,0.5,0.11579327512600149
176,0.7303453343130051,0.2523809523809524,0.546113780340582
177,0.8706833210874356,0.5142857142857143,0.7136890251506506
178,0.5371050698016164,0.4666666666666667,0.2748027977331064
179,0.46877296105804556,0.1666666666666667,0.07937312124268531
180,0.8067597354886112,0.5285714285714286,0.6601745331198229
181,0.7553269654665686,0.5904761904761905,0.6003421190062144
182,0.5246142542248347,0.2857142857142857,0.22502045191157413
183,0.7663482733284349,0.5571428571428572,0.61618995584834
184,0.7016899338721528,0.6523809523809524,0.5511354043929635
185,0.458486407053637,0.6190476190476191,0.25685591549762676
186,0.4577516531961793,0.2952380952380953,0.13205589861211384
187,0.7560617193240264,0.680952380952381,0.6045487187056199
188,0.5202057310800882,0.06666666666666668,0.037696933643131154
189,0.1711976487876562,0.5523809523809524,0.03267229991651407
190,0.5187362233651727,0.8904761904761905,0.3747226244073817
191,0.7523879500367376,0.7238095238095239,0.5980091046279864
192,0.5371050698016164,0.06190476190476191,0.06365261777645784
193,0.5033063923585599,0.8333333333333334,0.3576344677346829
194,0.7060984570168993,0.0,0.37138888028869693
195,0.816311535635562,0.6238095238095238,0.658836935308049
196,0.6377663482733285,0.39047619047619053,0.4296528254156896
197,0.461425422483468,0.35238095238095246,0.1550713812795011
198,0.6105804555473916,0.4666666666666667,0.3979776046767038
199,0.3438648052902278,0.39047619047619053,0.06432987717475921
200,0.5767817781043351,0.8333333333333334,0.43628140333105564
201,0.6752387950036738,0.1523809523809524,0.43979728823389663
202,0.3232916972814107,0.8142857142857144,0.1651069800676065
203,0.6958119030124909,0.3666666666666667,0.5083689225860885
204,0.6855253490080823,0.33333333333333337,0.4827434582559739
205,0.8177810433504775,0.023809523809523822,0.8238095180788835
206,0.2623071271124174,0.5190476190476191,0.0412131982915644
207,0.08302718589272595,0.9904761904761906,0.0743656598511313
208,0.8493754592211609,0.6571428571428571,0.6846440964790486
209,0.8824393828067597,0.03333333333333334,0.8643191185142489
210,0.6972814107274063,0.480952380952381,0.5264837024257741
211,0.009551800146950784,0.5571428571428572,0.0
212,0.7560617193240264,0.24761904761904766,0.5839833382780416
213,0.4665686994856723,0.923809523809524,0.3253986630704969
214,0.7692872887582659,0.3285714285714286,0.6088422964670965
215,0.6355620867009552,0.28095238095238095,0.37956369956042496
216,0.4019103600293902,0.3285714285714286,0.07547420143261319
217,0.3232916972814107,0.38095238095238104,0.04668492315182026
218,0.4966936076414401,0.30000000000000004,0.174122800902252
219,0.328434974283615,0.8,0.1684414673560319
220,0.665686994856723,0.8857142857142858,0.5340425123253721
221,0.6825863335782513,0.24761904761904766,0.4607034930507677
222,0.43864805290227776,0.5619047619047619,0.2244539498308544
223,0.9132990448199853,0.12380952380952384,0.828025721315817
224,0.6216017634092579,0.01428571428571429,0.10089071863928531
225,0.3908890521675239,0.7904761904761906,0.2241623726779675
226,1.0,0.43333333333333335,0.8363932892220707
227,0.8288023512123438,0.5904761904761905,0.6671299718852683
228,0.3394562821454813,0.880952380952381,0.17855567892221608
229,0.39897134459955913,0.861904761904762,0.2504057636058096
230,0.526818515797208,0.780952380952381,0.36560669436508525
231,0.2828802351212344,0.8333333333333334,0.1425881654634284
232,0.37178545187362233,0.8857142857142858,0.21396250617475576
233,0.5863335782512858,0.09523809523809526,0.16631376368356932
234,0.41734019103600295,0.8238095238095239,0.25960575343602676
235,0.6869948567229978,0.923809523809524,0.5577810425694786
236,0.550330639235856,0.9142857142857143,0.4131734575083865
237,0.461425422483468,0.7857142857142858,0.2893531679294571
238,0.5202057310800882,0.5,0.2885020307499439
239,0.56208670095518,0.261904761904762,0.27054697364731634
240,0.7090374724467303,0.6285714285714286,0.5570486710959683
241,0.9544452608376194,0.09047619047619049,0.9037787963775646
242,0.5378398236590742,0.3571428571428572,0.24956607319887678
243,1.0,0.0,0.9999999999999999
244,0.7825128581925055,0.28095238095238095,0.6198022993959035
245,0.3181484202792065,0.5523809523809524,0.10837107353476125
246,0.14695077149155034,0.5666666666666667,0.06052438239705649
247,0.48273328434974283,0.9523809523809524,0.3454145973261196
248,0.8912564290962527,0.023809523809523822,0.8859947738606401
249,0.7090374724467303,0.28095238095238095,0.5169278746541667
250,0.33357825128581925,0.5619047619047619,0.15195977092274765
251,0.665686994856723,0.45238095238095244,0.4777119423205573
252,0.5319617927994122,0.6190476190476191,0.34561862407830657
253,0.8824393828067597,0.4666666666666667,0.7364037808637603
254,0.8346803820720059,0.46190476190476193,0.6920615637634925
255,0.7560617193240264,0.22857142857142862,0.5831061096384803
256,0.5554739162380602,0.22380952380952382,0.23737255865775106
257,0.2601028655400441,0.5619047619047619,0.08616728346962366
258,0.4966936076414401,0.7333333333333334,0.3254528752901047
259,0.6105804555473916,0.4904761904761905,0.4162623331820321
260,0.887582659808964,0.5,0.732832971038266
261,0.6223365172667157,0.8,0.4776748643526438
262,0.9625275532696547,0.1142857142857143,0.8855771603425884
263,0.7825128581925055,0.19523809523809524,0.6265849854716626
264,0.5642909625275533,0.6333333333333334,0.3872804216049162
265,0.5459221160911094,0.861904761904762,0.4078282314542029
266,0.6238060249816312,0.7952380952380953,0.4784846647555097
267,0.6708302718589272,0.4571428571428572,0.48584544222517806
268,0.6054371785451873,0.29047619047619055,0.32615785394044844
269,0.41072740631888316,0.7523809523809525,0.2342263337830007
270,0.5767817781043351,0.5142857142857143,0.3723924749865876
271,0.556208670095518,0.9523809523809524,0.425169505429634
272,0.4908155767817781,0.20000000000000004,0.11494995265377655
273,0.4099926524614254,0.9666666666666667,0.28514324953648024
274,0.07347538574577517,1.0000000000000002,0.08875408106549065
275,0.5606171932402645,0.08571428571428572,0.09518270388484809
276,0.09772226304188103,0.5523809523809524,0.009441205536135373
277,0.316678912564291,0.4666666666666667,0.05897694739910513
278,0.3754592211609111,0.49523809523809526,0.11137032054386375
279,0.5642909625275533,0.5142857142857143,0.34504872713727786
280,0.5951506245407788,0.3857142857142858,0.3615973610758474
281,0.6039676708302719,0.9333333333333335,0.4756712841721334
282,0.6693607641440118,0.9285714285714287,0.541730077742671
283,0.5488611315209405,0.5952380952380952,0.36254969338307186
284,0.6847905951506246,0.3571428571428572,0.4909333171941093
285,0.7825128581925055,0.7142857142857143,0.6280450104333305
286,0.7450404114621602,0.719047619047619,0.5908387168001675
287,0.7075679647318148,0.48571428571428577,0.5420994494252546
288,0.9265246142542248,0.43333333333333335,0.7840852598188113
289,0.588537839823659,0.4666666666666667,0.3687782348872554
290,0.45113886847905954,0.2857142857142857,0.12596314281552098
291,0.5767817781043351,0.48571428571428577,0.3615686364228674
292,0.26304188096987513,0.5333333333333333,0.05670751266112608
293,0.6171932402645114,0.8952380952380953,0.4825319377848934
294,0.18221895664952248,0.9619047619047619,0.09165156822492662
295,0.5304922850844966,0.9333333333333335,0.39600455430085696
296,0.20940484937545922,0.8333333333333334,0.09070858592880321
297,0.6877296105804556,0.46190476190476193,0.5116392306932297
298,0.7443056576047024,0.023809523809523822,0.5489999926466455
299,0.5356355620867009,0.24761904761904766,0.22369303432834212
300,0.8141072740631888,0.06666666666666668,0.7118896893415776
301,0.4908155767817781,0.9476190476190477,0.35437807746671235
302,0.5422483468038207,0.6,0.35490419050262106
303,0.48273328434974283,0.5190476190476191,0.2204925330363051
304,0.56208670095518,0.28095238095238095,0.27448905388335554
305,0.3747244673034533,0.2666666666666667,0.052561904020983756
306,0.5437178545187362,0.46190476190476193,0.2784546163246284
307,0.5099191770756797,0.6857142857142857,0.3419154005555093
308,0.3842762674504041,0.2952380952380953,0.061185951447391175
309,0.6171932402645114,0.38095238095238104,0.39349129677833783
310,0.26304188096987513,0.9666666666666667,0.15322330746306873
311,0.7795738427626745,0.43333333333333335,0.6349777765371545
312,0.6840558412931668,0.9,0.5529540408533703
313,0.7090374724467303,0.261904761904762,0.5148849772036544
314,0.7075679647318148,0.5190476190476191,0.5461582181915499
315,0.5356355620867009,0.22857142857142862,0.2138959266531377
316,0.7112417340191036,0.6333333333333334,0.5596920442565043
317,0.5224099926524615,0.9285714285714287,0.3867668031782795
318,0.5782512858192506,0.11904761904761907,0.18230499529038208
319,0.6002939015429831,0.8523809523809525,0.46362454619884874
320,0.325495958853784,0.861904761904762,0.1803616303565066
321,0.9155033063923586,0.01428571428571429,0.932986603265358
322,0.3747244673034533,0.3857142857142858,0.08371627810992482
323,0.18956649522409996,0.9809523809523811,0.1058762788294611
324,0.30198383541513596,0.9285714285714287,0.16612871768241783
325,0.328434974283615,0.3666666666666667,0.045654058585639694
326,0.37178545187362233,0.45238095238095244,0.08677865319933126
327,0.6223365172667157,0.761904761904762,0.4693338753735595
328,0.7391623806024982,0.2571428571428571,0.5599492375678
329,0.5642909625275533,0.9476190476190477,0.4340729966476124
330,0.4151359294636297,0.261904761904762,0.07594597494165253
331,0.9625275532696547,0.5476190476190477,0.7893605147553565
332,0.6994856722997795,0.3142857142857143,0.5046399003011351
333,0.5349008082292432,0.7857142857142858,0.37242666188275714
334,0.6377663482733285,0.20000000000000004,0.36385567655821816
335,0.3299044819985305,0.9142857142857143,0.18530477873093726
336,0.8927259368111682,0.5333333333333333,0.7399340253728506
337,0.9044819985304923,0.49523809523809526,0.7444476673371855
338,0.43644379132990446,0.2523809523809524,0.09603685509098181
339,0.2703894195444526,0.8238095238095239,0.1265179641829659
340,0.4724467303453343,0.861904761904762,0.32795982185435707
341,0.4864070536370316,0.880952380952381,0.33180954992093226
342,0.8155767817781043,0.5476190476190477,0.6682779221368375
343,0.5782512858192506,0.5523809523809524,0.3824112975066659
344,0.6737692872887583,0.780952380952381,0.5278974288918815
345,0.7421013960323292,0.1142857142857143,0.5542758482123222
346,0.6296840558412932,0.5190476190476191,0.4389590711092902
347,0.5216752387950037,0.2666666666666667,0.21915212793619862
348,0.49155033063923587,0.5238095238095238,0.24801815617428538
349,0.671565025716385,0.719047619047619,0.5214241973904443
350,0.6818515797207936,0.7857142857142858,0.5372965414244739
351,0.4988978692138134,0.6476190476190476,0.3109094264740186
352,0.4481998530492285,0.3952380952380953,0.15154906355161304
353,0.8258633357825128,0.6190476190476191,0.6662610726225231
354,0.4026451138868479,0.5285714285714286,0.14431934836370156
355,0.6487876561351947,0.047619047619047644,0.253074872418919
356,0.4533431300514328,0.780952380952381,0.2840947632514841
357,0.47024246877296105,0.8952380952380953,0.3183576096275853
358,0.8126377663482733,0.6904761904761905,0.6533273947506202
359,0.35635562086700956,0.919047619047619,0.21763121637250768
360,0.5216752387950037,0.8190476190476191,0.36959515470390397
361,0.6326230712711242,0.0,0.09663201545081007
362,0.23291697281410728,0.4190476190476191,0.015742562441562295
363,0.8192505510653931,0.1,0.7489580112817779
364,0.44893460690668624,0.9285714285714287,0.3073835582880573
365,0.1631153563556209,0.8476190476190477,0.07451003172625353
366,0.4180749448934607,0.5238095238095238,0.14578943603951625
367,0.6282145481263777,0.6523809523809524,0.4699174235701769
368,0.18956649522409996,0.9666666666666667,0.10217961870326123
369,0.6238060249816312,0.480952380952381,0.4218150461344868
370,0.46216017634092577,0.22857142857142862,0.11767756296192255
371,0.7325495958853784,0.5619047619047619,0.5749041695676491
372,0.6781778104335048,0.7285714285714286,0.5281760761969954
373,0.5547391623806025,0.21904761904761907,0.2257807515516073
374,0.7075679647318148,0.08571428571428572,0.45543003238494345
375,0.8295371050698016,0.661904761904762,0.6673560173532288
376,0.37178545187362233,0.8904761904761905,0.218735771169319
377,0.2703894195444526,0.5142857142857143,0.042985778901875014
378,0.7509184423218221,0.6142857142857143,0.5965673498905008
379,0.46216017634092577,0.661904761904762,0.2842552911797693
380,0.4724467303453343,0.580952380952381,0.27780209914702153
381,0.6789125642909625,0.29047619047619055,0.4696833577447364
382,0.7421013960323292,0.5476190476190477,0.5897603698897033
383,0.7068332108743571,0.880952380952381,0.576102451887588
384,0.6193975018368847,0.12380952380952384,0.27010303581661843
385,0.5833945628214547,0.2523809523809524,0.30129735174281064
386,0.6039676708302719,0.180952380952381,0.3020654726187096
387,0.6605437178545187,0.5238095238095238,0.48534078427118393
388,0.7472446730345335,0.3476190476190476,0.5782714031128052
389,0.4019103600293902,0.3666666666666667,0.10073680198383272
390,0.7729610580455547,0.7476190476190476,0.6189930550102228
391,0.4180749448934607,0.9571428571428572,0.27692054097247004
392,0.78104335047759,0.48571428571428577,0.6275780974502528
393,0.7222630418809699,0.047619047619047644,0.48483055961675997
394,0.18956649522409996,0.5333333333333333,0.022496415054716085
395,0.24467303453343137,0.5523809523809524,0.06895708483310445
396,0.2828802351212344,0.4,0.03445034059382169
397,0.8802351212343864,0.5285714285714286,0.7292258688503527
398,0.5488611315209405,0.761904761904762,0.38501494753729765
399,0.5216752387950037,0.3952380952380953,0.26528790849491785
400,0.8060249816311535,0.1285714285714286,0.6574296786622611
401,0.5459221160911094,0.14761904761904765,0.19703924722489372
402,0.665686994856723,0.8904761904761905,0.5330104214747146
403,0.7090374724467303,0.7142857142857143,0.5610173596377758
404,0.7332843497428362,0.5285714285714286,0.5786704711183226
